"Jaimy Gordon","12431"
"James H. Schmitz","10619"
"Publishing Lyrick","6064"
"Karanjit Siyan","3866"
"Henry Serrano Villard","5165"
"J.D. Landis","11828"
"Susan Mallery","10098"
"E M Cioran","11511"
"Jill Barnett","8385"
"Robert G. Allen","117"
"Dr. Christopher Green","14643"
"Larry Segriff","6445"
"Milorad Pavic","6762"
"Alan (translator) Bergman","15156"
"James H. English","12210"
"Robert M. Pirsig","4146"
"Theresa Medeiros","10121"
"Ann Beattie","13"
"Charles Osborne","5883"
"Shirley Conran","13343"
"W. Stone","2280"
"Gwen Macsai","13474"
"Debra Kent","5958"
"Jonathan Frakes","12911"
"Richard Zimler","156"
"James Dobson","14971"
"Judy Shasek","6711"
"Marta Randall","2376"
"Follett College Stores","14155"
"John Dalton","3862"
"Andrew Parkin","8310"
"Steven Davey","11419"
"Carly Bishop","10092"
"Bruce Brooks","7773"
"Dorothy Allison","413"
"Greg Manning","7554"
"Darren McGavin","10489"
"Julian Rathbone","5530"
"Lys Flowerday","13599"
"James M. Cain","3538"
"Christa Wolf","1056"
"Cyndy Szekeres","1587"
"Marcus Sieff","12581"
"Kevin Zraly","11365"
"Richard Parrish","3756"
"Hildegard Of Bingen","7299"
"Eugene T. Gendlin","10613"
"Sue Margolis","1355"
"Harriet Roth","14710"
"Norman Mailer","1663"
"Herbert H. Lieberman","15442"
"Claire Berlinski","5422"
"Paul Fussell","10409"
"Willie Morris","3081"
"Helen Fielding","180"
"Arlie Russell Hochschild","7089"
"Bill Langley","592"
"Francis","6474"
"Marilyn Todd","15616"
"Ted Dekker","566"
"Ernest M. Mickler","11981"
"Me","12351"
"Kate Braverman","14627"
"Culinary Institute Of America","12440"
"Gail Herman","11687"
"Ed Colley","15271"
"Amy Borkowsky","12283"
"Jennifer Roberson","3997"
"Shari Benstock","6815"
"Shin Kimura","9697"
"Ken Eulo","15053"
"E. M. Swift","2885"
"Chet Ensign","6512"
"Jens Kulenkampff","13758"
"Melissa Rossi","1338"
"Joy Wilt Berry","3894"
"Jeannine Guichrdet","2817"
"Mark Saltzman","13005"
"Amy Paulsen","3251"
"Angela Johnson","11150"
"David Gates","4068"
"Greg Philo","11785"
"Sean Flannery","2860"
"M. Neil Browne","1962"
"Richard Bausch","640"
"Malachy McCourt","3154"
"John Camp","564"
"Wilhelm Grimm","3544"
"D E Hussey","5122"
"Victor Jones","10641"
"Martin Seymour-","10227"
"Stephanie Seymour","10054"
"Josef Haslinger","11731"
"Cornelius Van Wright","11399"
"Frank D'Arcy","5726"
"Theresa Michaels","2422"
"Linda Coffee","11286"
"Jane Peart","11387"
"Janice Law","3646"
"Carina Klein","8144"
"Sonia Icilyn","4449"
"James Stenstrum","15625"
"Susan Rayfiel","14786"
"Philippe Tho","2434"
"Toby Malina","9709"
"Bernard Glassman","11087"
"Bob","13860"
"Robert Cameron","14989"
"Mary McCarthy","6714"
"William Butler Yeats","2015"
"P W Joyce","2017"
"Melanie Walz","5777"
"Ethan Coen","5938"
"Ken Weber","12714"
"REMee","14241"
"Boston T. Party","8851"
"Catherine Gildiner","2343"
"Lidia Jorge","7060"
"Dr. Pedro Jose Greer Jr.","12338"
"Gary Evans","14271"
"Nicola Thorne","15150"
"N. Akiyama","12748"
"David Buerge","2089"
"Michel Tremblay","9283"
"H. Jackson Brown Jr.","92"
"Vivian Schilling","4656"
"Michel Quint","13614"
"Munro Leaf","5806"
"Hans-Ludwig Böhme","3519"
"Jan Rogozinski","9231"
"Harrison And Rebecca Rinehart (eds) Visscher","15173"
"Doreen Daume","7226"
"Holly Black","1814"
"Michael J. Caduto","2020"
"Dalai Lama XIV","13785"
"Pete Earley","6017"
"Kathy Hepinstall","2663"
"John McCollister","2078"
"Herbert M. Morais","14567"
"Edward Frascino","12712"
"Steve Ryan","14231"
"Brice Matthieussent","2609"
"Sean O'Brien Strub","9511"
"Patricia Wrede","10592"
"Lee Salk","10653"
"Michael Bugeja","13387"
"Gail Gaymer Martin","5145"
"Ian Wiseman","8682"
"Douglas H. Ubelaker","5889"
"Janice Carlisle","8634"
"Ross Talarico","5072"
"Christopher Rowley","14480"
"Cathy Hopkins","3137"
"Jean Pare","12455"
"Dorothy Uhnak","15084"
"Maryanne Raphael","6586"
"Gerald Gross","14680"
"Thomas Brussig","1057"
"Weight Watchers","13820"
"Robert Bloch","1295"
"Holt Mcdougal","7479"
"Peter Ralph","8262"
"Michael Cader","12695"
"William Stuart Long","13281"
"Tuiavii","10424"
"Judith Arnold","4313"
"John Maxtone-Graham","7014"
"Pierre Barbéris","4626"
"Marc McCutcheon","13406"
"Carolyn Bucha","13798"
"Bill Drummond","11722"
"Lieselotte Kolanoske","4933"
"Helen Ellis","11154"
"Nella Larsen","8210"
"R. F. C. Hull","6507"
"Fred Saberhagen","1302"
"Katherine Ashenburg","14484"
"Barracl","10935"
"Maryanne Stahl","6174"
"Walter Hamilton","6648"
"Suzanne G. Farnham","508"
"William Carlos Williams","504"
"Bill O'Reilly","11992"
"Edith Fisher Hunter","12057"
"Lillian Kayte","11822"
"Borin Van Loon","4158"
"Ann Rae Jonas","1260"
"Christian Spiel","7841"
"D. M. Thomas","5043"
"Hortense Calisher","13161"
"Anita Mills","6867"
"Adrian Plass","1133"
"Daniel Mesguich","13348"
"Dwight Clough","15014"
"Tanya Petrovna","4862"
"Norma Mazer","12958"
"Jennifer Armstrong","5037"
"Lee Havis","14069"
"Martine Gourbault","12050"
"Jonathan Dee","4171"
"Piero Ventura","14527"
"Gene Roddenberry","14447"
"Jane Orcutt","4519"
"Arlene Monk","11147"
"Vilhelm Moberg","1760"
"Willy Brandt","15520"
"Phyllis Halldorson","13908"
"Lia Matera","14656"
"Don H Polston","13039"
"Matt Beaumont","6793"
"Bruce Patterson","9927"
"Will Steger","5886"
"Matt Novak","12136"
"John Lithgow","15499"
"Barry Unsworth","7696"
"Joan Abelove","11191"
"G. Lee Bowie","4534"
"H. A. Rey","2533"
"Philip Macdonald","14196"
"Steve Martin","1258"
"T. S. Eliot","2688"
"Wolfgang Schüssel","9171"
"Charles L. Whitfield M.D.","6802"
"Walter James Miller","5453"
"Stuart Timmons","10472"
"Stanley Gordon West","1781"
"Karl Leopold Von Lichtenfels","13731"
"H. R. Millar","13526"
"Kit Castle","5380"
"Michael Stern Rn","5948"
"H. P. (Howard Philips) Lovecraft","9613"
"J. H. Barton","875"
"Lynn Morris","6316"
"Jay Anson","7270"
"Tricycle Magazine","13816"
"Jack","14662"
"Vance H. Trimble","10783"
"Karen Hull","10817"
"John Tenniel","7048"
"Charlotte J. Beck","8716"
"Napoleon Hill","5173"
"Esther Forbes","7075"
"Illiad"" Frazer J.D.","3748"
"Ken Englade","13862"
"Gretchen McHugh","2230"
"Louise Rafkin","5278"
"William J. Caunitz","9998"
"Danielle Hill","15107"
"Nikolaus Hansen","5260"
"Lennart Nilsson","1651"
"Carolyn See","1055"
"Denham Sutcliffe","13922"
"Peter Spiegelman","8296"
"Alfred Döblin","13619"
"D. H. Lawrence","5012"
"Andrew L Johnson","816"
"Sarah Turnbull","9653"
"The Fluid Research Group","13729"
"Theresa Monsour","5863"
"Patrick Larkin","7506"
"Stephen Kendrick","3580"
"Stevan Eldred-Grigg","12291"
"David Milgrim","10485"
"Minfong Ho","4184"
"Donald S. Lopez","2919"
"W. S. Dell","5470"
"Eric Maisel","10449"
"Gabriele Weber-Jaric","3064"
"Simon Richmond","7030"
"Jan Dravecky","14305"
"Marti Hefley","7434"
"Irene Trivas","7734"
"Cara Wilson","12344"
"Brett Halliday","15158"
"Mike Godwin","14587"
"Boom Corrie Ten","11288"
"Mark Jacobson","8239"
"Nancy Warren","1834"
"Betsy Thornton","15327"
"Rick Buda","9487"
"Rosalind Wiseman","14082"
"Tim Rice","8043"
"Jimmy Thapa","4194"
"Robert Cormier","10555"
"Dian Fossey","8149"
"Patricia Shaw","3037"
"Will Lawson","9470"
"Sandra Steffen","7833"
"Elizabeth","5541"
"Barbara Allen","9063"
"Shaun Gayle","10276"
"Joe","9509"
"Theodore Sturgeon","6662"
"Paule Marshall","5785"
"Tui Sutherland","10540"
"Barbara Pronin","1873"
"Meynell","10761"
"Claire Etcherelli","13545"
"Susan Warton","14562"
"Glenna McReynolds","3157"
"Betsy Wing","15033"
"Mark Nykanen","12634"
"Andre Maurois","15190"
"Henry Louis Gates Jr.","3276"
"Sky Lee","12253"
"Walter Lord","5798"
"John E. Woods","4105"
"Paolo Maurensig","6302"
"Goldberry Long","4001"
"Pete Dexter","12348"
"Marcelle Karp","4572"
"Norman Rockwell","15011"
"Ray Axford","1909"
"Dianne Day","7885"
"Jim Dreaver","4090"
"Garson Kanin","9124"
"Nick Meglin","8422"
"Jane Langton","6370"
"Billie Fitzpatrick","8025"
"Sally And Rob Rains","1593"
"Janice Graham","5301"
"Deirdre O'Day","7398"
"Eugene H. Peterson","10222"
"Janet Frame","7924"
"Anne Frasier","159"
"Lionel Fenn","1121"
"Susanna Mende","6699"
"Kara Lim","15481"
"Amelia Atwater-Rhodes","15459"
"A. Jay Abrams","14178"
"John Clifford","9263"
"Klaus S","13750"
"Paula G Allen","6796"
"David Dalton","6704"
"David Zindell","10295"
"Edwin Balmer","10557"
"Joy Lundberg","14027"
"Rachel Carson","3428"
"Allen Rucker","3335"
"Father Oscar Lukefahr CM","4162"
"Luci Swindoll","14929"
"LaVyrle Spencer","2181"
"Meridel Le Sueur","12478"
"Eric A. Knudsen","9181"
"Lorenzo Carcaterra","158"
"Nino Lo Bello","12558"
"Maud Hart Lovelace","5054"
"Robert Mawson","14810"
"Susan Minot","3642"
"Elizabeth McGregor","4663"
"Maggie Alderson","10302"
"Terence McKenna","6126"
"Tom Savage","7916"
"Lynnette Kent","5212"
"Carolyn Porter","13267"
"Omar Khayyam Ravenhurst","10578"
"Pagan Kennedy","9195"
"Marc Aronson","11157"
"Merrill Miller","3343"
"Leonard Barden","4304"
"Jack Kornfield","9222"
"Heini Gruffudd","10942"
"Robert Eckstein","13424"
"Dave Stern","4763"
"Sherry Rosenthal","7449"
"Caroline B Cooney","6040"
"Gertrude Harris","14211"
"N Collins","4335"
"Louis D. Rubin","13371"
"Louise Gunther","15436"
"Margaret Way","1345"
"Christopher A. Weidner","1059"
"Daniel Dvorkin","14463"
"Iyanla Vanzant","2881"
"Diane Ackerman","1324"
"John Dowdee","12437"
"Gael Baudino","784"
"David Hockney","8048"
"Dr. Robert C. Atkins M.D.","1676"
"Mark Mitchell","6430"
"Edward P. Sarafino","14310"
"Kieran Prendiville","6617"
"Susan Crosby","5598"
"Mechtild Sandberg-Ciletti","1921"
"Carol Pulin","1444"
"Martha Cooley","2617"
"Field","5934"
"Marly Swick","12574"
"Marita Golden","15064"
"Andrea Reekstin","3629"
"Jerry Spinelli","3787"
"Alan Russell","4113"
"Wendy Etherington","5614"
"Anthony Burgess","3972"
"Nozomi Watase","15483"
"William Warriner","8709"
"Dan 'Wingfoot' Bruce","11527"
"J. Dennis Deitz","8537"
"George Foreman","3140"
"Sara Shandler","7281"
"Stanley Bing","5415"
"Lisa Eisenberg","2720"
"Jill Tanner","5334"
"Jane Graves","13205"
"Janet Taylor Lisle","11424"
"Hubert Selby Jr.","14476"
"Britta Herz","3707"
"Gwen Ellis","10820"
"Antonio Tabucchi","2820"
"Shirley Raines","9564"
"Patricia Waddell","14055"
"Natalie Savage Carlson","11403"
"Sandra Markle","8055"
"Frances Mayes","3168"
"John Ashburne","7034"
"Tim Lott","3537"
"Marcia Kamien","12438"
"Shawn MacManus","7646"
"Brian Hollingsworth","5533"
"Kathryn Larson","5771"
"Roland Fleissner","7132"
"Jim Razzi","3104"
"Richard O'Connor","1973"
"Dieter Wellershoff","7223"
"G. VALENS","15079"
"A First Book","7610"
"Nancy Munger","4984"
"Eric Nylund","3227"
"Dianne Castell","11590"
"Drew Carey","1953"
"Christina Fitzpatrick","12629"
"Eliyahu Goldratt","12578"
"Arnold D. Dunchock","8693"
"BettyClare Moffatt","2284"
"Alan Hooker","14613"
"Federico Garcia Lorca","5721"
"Annabel Laity","6282"
"Raymond E. Feist","5418"
"Charles Borkhuis","14597"
"Sue Boggio","13463"
"Patrick M. McGrady","15140"
"Helen R Myers","4393"
"William Harvey","9688"
"Stuart Gilbert","14603"
"Ross Thomas","12844"
"Steve Bobrowski","6001"
"Wendy Markham","5599"
"Edmond Rostand","2455"
"Pleasant DeSpain","9330"
"A. C. Bhaktivedanta Swami Prabhupada","2100"
"Boyd Newman","14270"
"James Trefil","6455"
"Lorraine Dopson","7337"
"John Marsden","7086"
"Mr. Kurt Bruner","12745"
"Terence M. Green","5303"
"Wilkie Collins","1305"
"William Broad","3306"
"Robert Berkow","9586"
"Audrey Wood","11401"
"Karen Andreola","12738"
"John Harding","9895"
"Patricia Lee Gauch","10779"
"Will Hobbs","4212"
"Starbuck O'Dwyer","8493"
"Todd Gitlin","3774"
"Max Frisch","1513"
"Ben Bova","1740"
"John R. Dann","9278"
"Djian","4632"
"Fritz Krenn","3829"
"Herbert G. Wells","13687"
"Adèle Geras","7955"
"I.J. Parker","12279"
"Caesar Rymarowicz","13751"
"Juan Antonio Chavira","2442"
"Eberhard Bubser","13701"
"Christine Nöstlinger","13529"
"Margarite Fernandez Olmos","14565"
"Chris Lynch","11433"
"Judy Mercer","2494"
"Paul McCusker","5820"
"Trudy Dixon","8822"
"Richard Kolding","1414"
"Arthur Hailey","2185"
"Patsi Bale Cox","8166"
"Robert Stone","8104"
"Hakan Nesser","5201"
"Jane Lindskold","170"
"Judd Winick","12493"
"JoAnna Carl","4390"
"Erma Bombeck","822"
"Robert C. O'Brien","4677"
"Elizabeth Massie","10362"
"Erich Segal","234"
"Maxence Fermine","13643"
"Catherine Kidwell","7461"
"Jim Silke","4649"
"Lauren Jarrett","8424"
"Louise Rennison","262"
"Kate Wilhelm","5112"
"Margaret A. Hartelius","12144"
"F.M. Houston","13903"
"Mat Gleason","6611"
"Anne Edwards","2234"
"Meow Tzu","7656"
"Tom Hazuka","2797"
"B. K. S. Iyengar","1289"
"Rachel Cohn","1193"
"George Bernau","13856"
"William Kent Krueger","4487"
"Alison Habens","6454"
"Mechthild Horn","13755"
"Marilyn Diamond","5903"
"Patricia D. Cornwell","227"
"Vladimir Chernozemsky","13266"
"Cheri Fuller","14278"
"Christian Jacq","1579"
"Joe Stahlkuppe","4850"
"James Thomas","2799"
"Ralph Peters","14767"
"Elizabeth Craig","11144"
"Ann Brashares","233"
"David Marples","9964"
"W.H.D. Rouse","14316"
"Horik Svensson","4173"
"David Almond","4947"
"Irene N. Watts","6384"
"Sephera Giron","12641"
"Taylor Smith","13321"
"Julie Sherman","9148"
"Charles Todd","9654"
"Aleen Malcolm","15324"
"Office Book","14776"
"Karen Lindsey","8674"
"Steven P. Shelov M.D.","4965"
"David Silva","10702"
"Anne Griffin Perry","6858"
"Jacques Prévert","2901"
"William Coughlin","9407"
"Marion Gorman","14432"
"Joan Aiken","4675"
"Anthony Trollope","2595"
"Jean-Pierre Renard","10178"
"Frommer","3869"
"Tim LaHaye; Beverly LaHaye","15181"
"Anabel Donald","14652"
"John Howard Griffin","5078"
"Bonamy Dobrï¿1/2e","13298"
"Laura Malone Elliott","10568"
"Jean-Christophe Rufin","4048"
"Richard Yates","7687"
"Joseph Mitchell","7984"
"Jon Hassler","4197"
"Joy Darien","3246"
"Pat Cadigan","10303"
"Richard T. Burrows","15251"
"Pat Croce","8576"
"Alice Alfonsi","4978"
"Suskind","6472"
"Hirschfield","15350"
"E. Merritt","6486"
"Georges Passelecq","5228"
"Ann Braybrooks","12154"
"Lemony Snicket","746"
"Gregg Easterbrook","11761"
"Elizabeth Hess","12309"
"Walter Wick","371"
"Angela Shelf Medearis","11947"
"Stirling Silliphant","12000"
"Pierre S. De Laplace","13692"
"Olaf Stapledon","10587"
"Emilie Dailey","11642"
"Delores Fossen","5144"
"Philip Harnden","13778"
"Elizabeth Atwood Taylor","14657"
"Eugène Ionesco","10257"
"Luis Sepulveda","752"
"Werner Sikorski","9619"
"David M. Gitlitz","1050"
"Patrick Camiller","15599"
"Joseph Maynard Eastman","7539"
"Ulrich Wickert","7068"
"Nicola Gillies","14790"
"Lynne Withey","3765"
"James G. Nourse","12221"
"Isobel Bird","802"
"Random House","10720"
"Robert Rodat","14639"
"Charles L. Calia","8177"
"Craig Buck","10931"
"Lydia Burke","11167"
"Peter Longden","7614"
"Jeffery Archer","15244"
"Mark J. Cohen","3719"
"David Ogilvy","10405"
"Alpha Staff","8475"
"Hebert","6954"
"Simon R. Green","5580"
"M.D. Evans","13251"
"Antoine De Saint-Exupery","388"
"Cynthia Blair","8915"
"Ronald Wright","13418"
"Nigel Foster","13993"
"Lou Mobley","14327"
"W. H. D. Rouse","9449"
"Dennis Cooper","5293"
"Jim Harrison","9155"
"Chaim Potok","679"
"Dinah Mccall","3499"
"Jerry Murray","10193"
"Charlotte Douglas","5146"
"Arturo Perez- Reverte","8526"
"Kathy Cronkite","5021"
"Michael Murphy","9609"
"Hannah Crafts","3275"
"Janet Bukovinsky Teacher","14269"
"Gillian Chapman","9447"
"Eleanor Robinson","15255"
"Ildikó Von Kürthy","1364"
"Ellen Pollock","2647"
"Morton Rhue","3962"
"Arnold Stadler","9379"
"Truddi Chase","5907"
"Betty Shepard","12277"
"Tabitha King","8272"
"Robert Jordan","1898"
"Jeff Moss","14685"
"Wayne Johnston","12318"
"Charlotte Hughes","3399"
"Deborah Hill","15300"
"James F. Dunnigan","8812"
"Charles Baxter","5953"
"Hollis Gillespie","5316"
"Leigh Keno","9497"
"Paula Polk Lillard","526"
"Bevarly","8969"
"Donnie Cameron","11079"
"Sherrie Krantz","10473"
"Eric Schlosser","620"
"Tom McNab","9902"
"Miriam Gurko","2871"
"Charlotte Zolotow","12182"
"Wendy Pini","5156"
"Bernhard Straub","9541"
"May Elizabeth Schlayer","11909"
"Don DeLillo","992"
"Richard Rodriguez","14376"
"Jeremy Black","7476"
"Denise Bombardier","9524"
"Kurt Simon","13722"
"Amy Hempel","9991"
"Julee Rosso","11956"
"Taoist Master Alfred Huang","1813"
"Emmanuel Jouanne","9624"
"George Plimpton","14199"
"Suzanne Delzio","3553"
"Helga Van Beuningen","1020"
"Susan Beth Pfeffer","8530"
"Judith Swaddling","9438"
"Virginia Hopkins","5805"
"James Saywell","7651"
"Carina Von Enzenberg","11033"
"Mike Hippler","2074"
"Arthur Nersesian","3546"
"Ruth Westheimer","7205"
"Don Williams","11223"
"David Amsden","11180"
"Allan Topol","9668"
"Sandra Boynton","4757"
"Deirdre Purcell","11537"
"Susan Grant","167"
"John Speirs","11382"
"Harry Shaw","15020"
"JILL MANSELL","9405"
"Donna Leon","2487"
"Max Hayward","10913"
"Arielle Ford","11494"
"Shannon Drake","4198"
"Jonathan Swift","5231"
"Graham Thomas","9393"
"Ruth Beechick","12723"
"Erich Loest","5447"
"Jacques Vallee","8960"
"M. Oliver","10296"
"Patricia Daniels Cornwell","531"
"Marion Crawford","3083"
"Lesley Anne Ivory","11908"
"Ruth Brown","8963"
"Robert McCammon","7277"
"Jacques Barbéri","9625"
"Jeff Burgess","3603"
"Nicolas Fargues","5551"
"Robert Goddard","8895"
"Paul Blackburn","7375"
"John Darnton","323"
"Margaret Landon","3120"
"Mario De Carvalho","2772"
"Claire Le Grand","13530"
"Dorien Ross","7010"
"Sir Richard Francis Burton","3609"
"Judy Mazel","10639"
"Pamela Morsi","9307"
"Jerry Lynch","7110"
"Roberta Leigh","11627"
"Nick Tosches","12391"
"Klaus Werner","11477"
"Anonymous","1597"
"Rachel Jones","13277"
"Michael Kinsley","3257"
"Peter J. D'Adamo","1568"
"Pamela Grim","1064"
"Daniel Hecht","1621"
"Greg Hyland","12193"
"Nicole Mones","10314"
"Nancy Atherton","7477"
"Deborah Savage","8280"
"Margaret Mahy","13928"
"Andrews McMeel Publishing","9441"
"Antonia White","6545"
"Dr. Arnold Arem M.D.","7130"
"Gilles Perrault","9158"
"Russell Martin","1687"
"Woman's Day Editors","7471"
"Stivers","15168"
"Bill Sanderson","14381"
"Dr. Wayne W. Dyer","8079"
"Coerte V. W. Felske","13211"
"Josephine Tey","4604"
"Margaret George","3792"
"Judith Miller","3304"
"Robert Daley","2993"
"Warren W. Wiersbe","380"
"Michelle Groce","10561"
"Masashi Tanaka","15471"
"Alethea Hayter","9236"
"Belmont","11636"
"Vonda McIntyre","805"
"Christine O' Keeffe Lafser","12797"
"Robin Norwood","4928"
"Marianne Macdonald","6886"
"Ruth Tucker","14903"
"Richard Monaco","10689"
"Brenda Peterson","8320"
"Kristin McCloy","11199"
"Meredith Miller","1279"
"Wen Spencer","2304"
"Karen Young","6851"
"Gary A. Birken","7800"
"Marie Watts","3245"
"Morihei Ueshiba","3675"
"Linda Sandifer","15331"
"James J. Fahey","7701"
"Hans Weiss","11478"
"Brandon","4210"
"Chari Sue","12158"
"Stephen J. Dubner","2144"
"Dorothy Glenn","2862"
"Arnold Reinhold","13776"
"Garton","15623"
"Kevin Von Klause","11968"
"Eileen Fulton","13199"
"Aimee Lee Ball","173"
"Jean Ollivier","6978"
"Karen Hesse","827"
"Marian Wright Edelman","14516"
"Paul Edwards","5477"
"Meg Pei","6788"
"Jeannie Sakol","8601"
"Rachael Ray","11318"
"Jacqueline L. Tobin","864"
"Jan Karon","734"
"Savinien Cyrano De Bergerac","925"
"Natalie Carabetta","12729"
"Diane M Stortz","12890"
"Andrew Pyper","1675"
"Laura Reese","8688"
"Sabrina Jeffries","14749"
"William Burke Jr.","13060"
"Elizabeth Ann Scarborough","5875"
